/word X,/word Y,/BL X,/BL Y,/BL_b X,/BL_b Y,/Q X,/Q Y,/Q_b X,/Q_b Y
1.24125e-08,0.250000000000027,1.24125e-08,0,1.24125e-08,1,1.24125e-08,0.8768425032695123,1.24125e-08,0.0006152974285590938
1.243125e-08,0.6250000000000221,1.243125e-08,0,1.243125e-08,1,1.243125e-08,0.8438615439823258,1.243125e-08,0.01480492222117358
1.245e-08,1,1.245e-08,0,1.245e-08,1,1.245e-08,0.6749006764278629,1.245e-08,0.06414289459171005
1.245510635666381e-08,1,1.245510635666381e-08,0,1.245510635666381e-08,1,1.245510635666381e-08,0.6261874811078453,1.245510635666381e-08,0.08323845568460951
1.246531906999143e-08,1,1.246531906999143e-08,0,1.246531906999143e-08,1,1.246531906999143e-08,0.5391594681594988,1.246531906999143e-08,0.1544151853034494
1.247398849168856e-08,1,1.247398849168856e-08,0,1.247398849168856e-08,1,1.247398849168856e-08,0.4162682610507185,1.247398849168856e-08,0.3235530026505501
1.247667846597555e-08,1,1.247667846597555e-08,0,1.247667846597555e-08,1,1.247667846597555e-08,0.35723866640188,1.247667846597555e-08,0.3930792429593867
1.248205841454952e-08,1,1.248205841454952e-08,0,1.248205841454952e-08,1,1.248205841454952e-08,0.1411354594462441,1.248205841454952e-08,0.5641481482831299
1.248363681756898e-08,1,1.248363681756898e-08,0,1.248363681756898e-08,1,1.248363681756898e-08,0.07371876703502082,1.248363681756898e-08,0.6250925112342332
1.248658284429456e-08,1,1.248658284429456e-08,0,1.248658284429456e-08,1,1.248658284429456e-08,0.02421543521595781,1.248658284429456e-08,0.7487549918127514
1.248993485554078e-08,1,1.248993485554078e-08,0,1.248993485554078e-08,1,1.248993485554078e-08,0.01062397821970031,1.248993485554078e-08,0.8623311529934902
1.249291885407728e-08,1,1.249291885407728e-08,0,1.249291885407728e-08,1,1.249291885407728e-08,0.004031126046537527,1.249291885407728e-08,0.9239859343834244
1.249780148052507e-08,1,1.249780148052507e-08,0,1.249780148052507e-08,1,1.249780148052507e-08,0.002555961454591021,1.249780148052507e-08,0.974603227931843
1.25037409488804e-08,1,1.25037409488804e-08,0,1.25037409488804e-08,1,1.25037409488804e-08,0.0006097732495389317,1.25037409488804e-08,0.997491555970659
1.251149580672711e-08,1,1.251149580672711e-08,0,1.251149580672711e-08,1,1.251149580672711e-08,-0.0002679629961947822,1.251149580672711e-08,0.9995172541962835
1.252053109535736e-08,1,1.252053109535736e-08,0,1.252053109535736e-08,1,1.252053109535736e-08,-7.284168216168829e-05,1.252053109535736e-08,1.000222099870604
1.253345771149971e-08,1,1.253345771149971e-08,0,1.253345771149971e-08,1,1.253345771149971e-08,3.36411981023744e-05,1.253345771149971e-08,0.9999397736845752
1.25593109437844e-08,1,1.25593109437844e-08,0,1.25593109437844e-08,1,1.25593109437844e-08,1.717665715095555e-05,1.25593109437844e-08,0.9999190825308915
1.26110174083538e-08,1,1.26110174083538e-08,0,1.26110174083538e-08,1,1.26110174083538e-08,-9.409632217137736e-06,1.26110174083538e-08,0.9999966685607168
1.271443033749258e-08,1,1.271443033749258e-08,0,1.271443033749258e-08,1,1.271443033749258e-08,2.738206439629598e-06,1.271443033749258e-08,0.9999713373348956
1.292125619577015e-08,1,1.292125619577015e-08,0,1.292125619577015e-08,1,1.292125619577015e-08,4.092734536094412e-06,1.292125619577015e-08,0.9999583043102745
