/word X,/word Y,/BL X,/BL Y,/BL_b X,/BL_b Y,/Q X,/Q Y,/Q_b X,/Q_b Y
1.506474542840453e-08,0,1.506474542840453e-08,0.6474542840453188,1.506474542840453e-08,0.3525457159546812,1.506474542840453e-08,0.000299373374417659,1.506474542840453e-08,0.9966811628564154
1.506726361208992e-08,0,1.506726361208992e-08,0.6726361208992164,1.506726361208992e-08,0.3273638791007836,1.506726361208992e-08,0.0002963492783188322,1.506726361208992e-08,0.9966377993723234
1.50722999794607e-08,0,1.50722999794607e-08,0.7229997946070116,1.50722999794607e-08,0.2770002053929884,1.50722999794607e-08,0.0002798389599207513,1.50722999794607e-08,0.9964181093494466
1.507481816314609e-08,0,1.507481816314609e-08,0.7481816314609091,1.507481816314609e-08,0.2518183685390909,1.507481816314609e-08,0.0002567086627653944,1.507481816314609e-08,0.9961257982105562
1.507985453051687e-08,0,1.507985453051687e-08,0.7985453051687043,1.507985453051687e-08,0.2014546948312957,1.507985453051687e-08,6.155321918143914e-05,1.507985453051687e-08,0.9933879157363131
1.508201570381525e-08,0,1.508201570381525e-08,0.8201570381524604,1.508201570381525e-08,0.1798429618475396,1.508201570381525e-08,-0.0001698746671943495,1.508201570381525e-08,0.9903693991988424
1.5086338050412e-08,0,1.5086338050412e-08,0.8633805041199729,1.5086338050412e-08,0.1366194958800271,1.5086338050412e-08,-0.0009864234104620918,1.5086338050412e-08,0.9763477381248485
1.509184175219892e-08,0,1.509184175219892e-08,0.9184175219891831,1.509184175219892e-08,0.08158247801081686,1.509184175219892e-08,-0.001936129298753052,1.509184175219892e-08,0.9439454219244344
1.509592087609946e-08,0,1.509592087609946e-08,0.9592087609946002,1.509592087609946e-08,0.04079123900539983,1.509592087609946e-08,-0.002234777773899666,1.509592087609946e-08,0.9136854811566433
1.51e-08,0,1.51e-08,1,1.51e-08,0,1.51e-08,-0.002408295199285245,1.51e-08,0.8814866853079146
1.510171337194545e-08,0,1.510171337194545e-08,1,1.510171337194545e-08,0,1.510171337194545e-08,-0.001594529378484353,1.510171337194545e-08,0.8757399305360787
1.510411140701857e-08,0,1.510411140701857e-08,1,1.510411140701857e-08,0,1.510411140701857e-08,-0.0004956789928772852,1.510411140701857e-08,0.8712895533675633
1.510636476439983e-08,0,1.510636476439983e-08,1,1.510636476439983e-08,0,1.510636476439983e-08,-8.046473070897177e-06,1.510636476439983e-08,0.8707148804484084
1.511087147916236e-08,0,1.511087147916236e-08,1,1.511087147916236e-08,0,1.511087147916236e-08,3.316794438802409e-05,1.511087147916236e-08,0.8704438367962039
1.511496385000132e-08,0,1.511496385000132e-08,1,1.511496385000132e-08,0,1.511496385000132e-08,5.357705309272072e-05,1.511496385000132e-08,0.8704867854949161
1.512314859167923e-08,0,1.512314859167923e-08,1,1.512314859167923e-08,0,1.512314859167923e-08,3.678666873307085e-05,1.512314859167923e-08,0.8704711789567905
